Gene ID	ACLD_7day_n1	ACLD_7day_n2	BCLD_7day_n1	BCLD_7day_n2	ITGA8plus_n1	ITGA8plus_n2	SIX2GFPplus-ITGA8plus_n1	SIX2GFPplus-ITGA8plus_n2	SRR2588709
55716__LMBR1L	-0.979919	-1.0084558	-1.3228462	-1.6692938	-0.0885036	-0.0242030000000001	-0.4860742	0.4424598	0.3552993
57658__CALCOCO1	0.0324690499999998	0.36144495	-0.31970805	-0.11681885	0.00792884999999988	-0.41972705	0.0279264499999998	-0.28934905	0.86728055
3212__HOXB2	1.32957665	1.62738305	1.04963705	1.35500285	1.54041385	1.64190505	2.53240205	1.87396165	1.65954745
2901__GRIK5	-0.41381834	-0.38176817	-0.82864601	-0.82864601	-0.47090743	-0.59666096	0.16118675	0.25716419	1.35292724
51081__MRPS7	0.0349457999999994	0.293326799999999	0.630843799999999	0.809174399999999	-0.0577392000000009	0.0932707999999994	0.0281687999999999	-0.0149905000000003	-0.654931350000001
5345__SERPINF2	0.0	0.0	0.34796408	1.3287	0.0	0.0	0.0	0.0	-1.1431641
1641__DCX	-2.0033264	-1.5797672	-4.012311	-3.96395268	-1.6253035	-1.9452167	-2.0766636	-2.5163466	-3.08703235
4074__M6PR	0.0690523999999995	-0.0250819000000005	0.5679071	0.327698899999999	-0.0421466000000005	0.0651053999999994	0.219175399999999	0.0115153999999995	-1.33050045
59277__NTN4	0.0	0.0	0.23812962	0.975648	0.0	0.0	0.0	0.0	0.7198526
441669__OR4Q3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8850__KAT2B	-0.6037046	-0.7396822	-0.0491451	-0.7947195	0.2450737	0.5699736	0.3227577	0.370798	0.72719685
682__BSG	0.39968205	0.49206305	0.83344645	0.87970965	0.77021745	0.63062475	0.81181845	0.55707595	0.3977538
147808__ZNF784	-0.91092295	-0.33008385	-0.28767165	-0.37571245	0.0175476499999999	-0.11115955	0.33807595	0.11297535	0.82385045
125972__CALR3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11097__NUPL2	-0.59226785	-0.44233805	-0.10066035	0.14906015	-0.00610385000000013	-0.20153675	-0.33884315	-0.27567685	-0.743716315
2006__ELN	-0.66747531	-0.66747531	-0.66747531	-0.66747531	-0.58577539	-0.66747531	-0.66747531	-0.66747531	2.02045536
80745__THUMPD2	-0.72082895	-1.20535345	-1.06974095	-0.48993755	-0.10149715	-0.0188050499999999	-0.50749725	-0.45913005	-0.5377549
388272__C16orf87	-0.0896608	-0.4634281	-0.0309983	-0.0322477	-0.1792083	-0.1029703	0.107139	-0.5755965	-0.47007665
11215__AKAP11	-0.0315977999999995	-0.0789598000000005	0.2533686	-0.0675278000000005	-0.0983731999999995	-0.0335633999999995	-0.1767833	-0.0764834999999995	-0.27812895
2876__GPX1	0.2429185	0.6645885	0.2238791	0.8276185	0.3405615	0.0585668	0.2893622	0.0502420999999991	0.50392895
80274__SCUBE1	-2.0262718	-1.8742356	-1.870834	-2.3375294	-1.3256535	-2.1531233	-2.3077297	-2.7465348	0.0775369299999999
5694__PSMB6	0.5611097	0.462304800000001	0.179006100000001	0.6193206	-0.0653483999999994	-0.2005989	-0.401764199999999	-0.594376899999999	-0.166945199999999
9255__AIMP1	-0.64068585	-0.56364085	-0.43526295	-0.39381835	-0.14436435	-0.000464049999999938	-0.16660365	-0.30763105	-0.9753152
84034__EMILIN2	-0.880179195	-0.880179195	-0.880179195	-0.880179195	-0.880179195	-0.825698583	-0.880179195	-0.880179195	1.687202805
51474__LIMA1	-1.3277843	-1.48496	-1.6694632	-1.4337924	-1.016707	-1.4889968	-1.4710243	-1.188272	-1.76056695
2487__FRZB	-4.4201347	-3.5580096	-3.4628455	-3.4401395	-1.3776001	-2.57817	-2.3637809	-2.741733	-5.02606315
56000__NXF3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64802__NMNAT1	-0.5826904	0.1603729	0.0910146000000001	-0.1889527	-0.0243620999999999	0.2082935	0.0977093	0.3125041	0.18857205
3938__LCT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1104__RCC1	-0.5196966	-0.4553713	-0.2512337	-0.0754098000000001	-0.0048715000000001	-0.1091062	-0.1587414	-0.4821078	-0.6708815
23031__MAST3	-0.93149145	-0.62398595	-1.34709559	-0.40538655	0.30519905	0.31217705	-0.02819815	0.64596485	-1.1874909
10765__KDM5B	-0.307539250000001	-0.244408350000001	-0.48482535	-0.486461650000001	0.0881488499999999	0.13506335	0.0997850499999998	0.25660585	-0.840618450000001
286__ANK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10020__GNE	-0.73429525	-0.55643235	-0.87621295	-0.95944015	-0.24642195	-0.48264675	-0.59801735	-0.34024705	-0.278851
340348__TSPAN33	2.5293229	2.1045153	3.5922813	3.494521	0.9912124	0.7676562	0.5373137	0.16090377	0.38370869
51691__NAA38	-0.5535261	-0.7567494	-0.1472874	-0.6726238	0.0708240000000004	0.1218266	-0.1109574	0.2432044	-1.2119413
51663__ZFR	0.14933135	0.11526465	0.25805075	0.408129050000001	0.0134137499999995	0.0763638499999995	-0.0277611499999995	0.0491207500000005	-0.373004150000001
3084__NRG1	0.0	0.061597306	0.0	0.05904057	0.0	0.0	0.0	0.0	0.0
5331__PLCB3	-0.7764346	-0.0663124000000002	-0.7548243	-0.2367784	-0.1169308	-0.4164521	-0.6282235	-0.4818884	-0.84732065
339983__NAT8L	0.0	0.0	0.0	0.13853383	0.0	0.0	0.0	0.0	0.9176119
1798__DPAGT1	0.09834985	0.15584015	-0.40646675	-0.11280645	-0.27132295	-0.48513455	-0.73223845	0.06485415	-0.477254300000001
79770__TXNDC15	0.1757682	0.6601906	0.2647918	0.244300199999999	-0.1306434	-0.0665014	-0.0328994	-0.0985882	-0.7801657
5553__PRG2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3916__LAMP1	1.3408348	1.2498109	1.0798633	0.899337	0.00994329999999999	0.052118	0.3208073	0.083632699999999	0.53348815
27351__DESI1	-0.0970200000000001	0.1753186	0.20939	0.251027	0.00242960000000015	0.0915629000000001	0.4616122	0.0609637000000003	-0.24232825
157697__ERICH1	-0.6314771	-0.267279	-0.4225514	0.3118248	0.2168972	0.2860272	-0.1553874	0.9112506	0.15759035
55466__DNAJA4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.26877105
114827__FHAD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10625__IVNS1ABP	-0.999765000000001	-0.897727	-0.4406396	-0.2491027	-0.0895234000000005	-0.0277705999999994	-0.222273499999999	-0.0923840000000005	-0.51273475
4793__NFKBIB	0.1781398	-0.59716497	-0.4716274	0.00285670000000005	0.0702697	-0.2406737	-0.0253735	0.564608	-0.19952385
55223__TRIM62	3.141347375	2.822931675	1.972640175	2.147423475	0.713919475	-0.0507966750000002	0.622073415	0.622632975	1.210862225
64795__RMND5A	0.099714700000001	-0.0800057	0.4391312	0.0362877	0.178245	0.201902700000001	0.320599	0.1575007	0.35193825
27101__CACYBP	-0.2692463	-0.1792552	-0.1353552	0.1451944	-0.2413189	-0.2540953	-0.1313456	-0.4648683	0.14750695
8727__CTNNAL1	-0.1261416	-0.184723300000001	0.6038334	0.7779947	0.0199209	0.0778470999999998	0.1060184	-0.2092416	-0.6010096
864__RUNX3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5134117
80000__GREB1L	-2.91073	-2.65247023	-2.0406287	-2.890002468	0.754252	0.9403704	0.4358054	1.0169252	-1.279599595
7916__PRRC2A	-0.29389075	-0.370891749999999	-0.25267835	-0.41435775	0.01433025	-0.21792575	-0.09433415	-0.11446575	-0.2074644
443__ASPA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.34237733
81602__CDADC1	-0.8352399	-0.24099286	0.2982812	-0.12444325	0.00605769999999994	0.135022	-0.62668492	-0.8352399	0.6869986
1135__CHRNA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79172__CENPO	-0.0513921000000002	0.1064548	-0.0738349	-0.5994643	-0.0573459000000001	-0.0893904999999999	0.0292697	-0.2017751	-0.71123975
2987__GUK1	0.89650755	0.93867605	0.65152045	0.56291105	-0.092711950000001	0.03766205	0.14412305	0.00762244999999995	-0.15384235
1293__COL6A3	1.7553075	1.8683632	-1.6943934	-0.791135	-0.3853012	-0.4761846	-0.7412266	-0.6826272	1.772426865
135932__TMEM139	0.0	0.0	0.0	0.0	0.08268312	0.0	0.0	0.0	0.0
10100__TSPAN2	0.87267675	0.75221205	-0.08194495	-0.0483090500000001	1.46883695	1.46852365	1.52077135	1.77371825	1.69539155
159091__FAM122C	-1.55806766	-1.80468635	-1.80468635	-0.70933855	-0.11165285	-0.21924695	-0.23555155	-0.0739375499999999	-0.47629375
6628__SNRPB	0.3730429	0.0372418000000005	0.245335899999999	0.5009622	-0.1697128	0.0228852000000005	0.157807199999999	-0.0794388000000005	-0.2774591
55166__CENPQ	-0.9490717	-0.4224556	-0.3682533	-0.4764484	0.0852845	0.3087777	0.0231455	0.4818965	-0.27876035
3984__LIMK1	0.6940105	0.858004	0.2413986	0.508838	0.2542796	-0.0605493	0.3834808	0.0951333	0.060719249999999
29926__GMPPA	-0.3254056	-0.1298565	-0.0303141	0.6545895	-0.0641048	-0.0256463	-0.4840646	0.4339391	-0.302899
50808__AK3	0.287855150000001	0.0613131499999995	0.75850815	0.63517855	0.20374785	0.193187249999999	0.300562350000001	0.478591450000001	-0.151928099999999
3800.chr2.2__KIF5C	0.01685415	0.58205305	0.35967105	-0.27806215	0.30306485	0.56401335	-0.37228645	0.05224355	-1.78960845
6945__MLX	-0.1181822	-0.1950541	-0.1330769	0.0116023999999999	-0.0382958	-0.2411179	-0.3781731	-0.1125989	-0.12314145
6670__SP3	-0.151018849999999	-0.0943068499999989	0.21216015	-0.197257849999999	-0.01390885	0.05811835	0.28145415	0.28345355	0.311258300000002
8225.chrY__GTPBP6	0.0326725499999999	-0.49680675	0.25336715	0.65375045	-0.00572545000000003	-0.0133890500000001	0.94305185	0.74878935	-0.1632661
79933__SYNPO2L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16957992	0.0
57576__KIF17	-0.075568905	-0.075568905	-0.075568905	-0.075568905	0.378256095	0.459678695	-0.075568905	0.643751395	0.308081215
84639__IL1F10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
117248__GALNT15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50650__ARHGEF3	1.160226725	0.859935625	1.940190925	1.888481725	0.508327525	1.008849325	0.551498625	-0.089845045	0.26002474
23138__N4BP3	-0.046231393	-0.046231393	-0.046231393	-0.046231393	-0.046231393	-0.046231393	-0.046231393	0.178367847	-0.314142238
56265__CPXM1	0.2609925	0.345957	0.01227	-0.00616170000000005	0.41417	0.411602	0.619436	0.808254	0.308601
9141__PDCD5	-0.08292935	0.22287415	-0.23280205	0.33771685	0.01462615	0.0260251500000001	-0.27725585	-0.121210250000001	-1.2400799
11167__FSTL1	0.9859778	1.0027018	0.7081782	0.6903478	-0.2224229	-0.1545948	-0.1535648	-0.1789506	-0.0810974999999998
23592__LEMD3	-0.12505175	-0.73027085	-0.26024195	-0.49507075	-0.33611075	-0.38635775	-0.25655075	-0.35760775	-0.5747121
2054__STX2	-0.3919545	0.0919382999999999	-0.5851091	-0.4674361	-0.1684559	-0.1721667	-0.3704594	-0.3231483	-1.4065394
6051__RNPEP	-0.2445095	-0.0731554	0.0536184	0.1420439	0.1215365	0.348592	-0.0934151	0.4491551	0.0597479
257218__SHPRH	-1.787695	-1.4387143	-0.9887083	-1.1095251	-0.00250130000000004	0.0134426999999999	-0.4911973	-0.1241753	-0.9587034
80025__PANK2	-1.2236249	-0.9938683	-0.6698146	-0.946594	-0.0698742	-0.0928212	-0.5109772	-0.2929599	-1.87667495
7442__TRPV1	-1.7162645	-1.7162645	-1.44507708	-1.44277392	0.3563967	0.1116594	0.1683658	0.4339709	0.9812293
5444__PON1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80323__CCDC68	0.0	0.7894413	0.9831504	1.420988	0.0	0.0	0.56849974	0.0	0.38238484
56956__LHX9	-2.95442835	-2.95442835	-2.95442835	-2.95442835	-1.76270735	-2.95442835	-2.95442835	-2.95442835	-2.95442835
6521__SLC4A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84522__JAGN1	0.2656036	-0.2489804	0.1962506	0.367161	0.1095531	0.316285599999999	-0.172030900000001	0.1939246	-1.0060626
284348__LYPD5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57643__ZSWIM5	0.9044301	-0.217325	0.4918835	0.4593179	0.5928296	0.6712702	0.7573356	-0.0611873999999999	1.2381941
50485__SMARCAL1	-0.0417642	0.10249	-0.4263894	-0.3083415	-0.1231415	0.0318925	-0.3660931	-0.1287431	-1.1365469
5733__PTGER3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10002__NR2E3	-0.0114313495	-0.0114313495	-0.0114313495	-0.0114313495	-0.0114313495	-0.0114313495	-0.0114313495	-0.0114313495	-0.0114313495
11096__ADAMTS5	2.03765555	1.46713255	1.09878175	0.40919415	-0.44818015	-0.72975715	0.61620435	0.40875405	1.11494435
9002__F2RL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6497__SKI	0.71033605	0.49033365	0.36707565	0.267843149999999	0.24545065	-0.13577095	-0.0228033500000001	0.0342129499999999	0.6480642
54962__TIPIN	-0.65446065	-0.77989025	-0.20410655	-0.30124805	-0.33379275	-0.32881655	0.15519225	0.02127485	-0.89557775
3394__IRF8	0	0	0	0.26490486	0	0	0	0	0.30174712
5613__PRKX	-0.63337435	-0.80722585	-0.30635025	-0.42367225	-0.14563625	0.10552675	0.0857017499999999	0.30035475	-1.01294325
221981__THSD7A	-0.7090554	-0.364421	-1.1203232	-1.1905208	-1.7061034	-2.8054571	-2.9749906	-2.9842881	-3.2923806
8985__PLOD3	0.3938478	0.8529713	-0.256773	-0.15872	0.196116000000001	0.0235522	0.4912579	0.2955175	-0.8984727
8496__PPFIBP1	-0.0777430500000001	0.15683455	0.0128416499999999	0.0301203499999999	-0.0573625500000001	0.18214745	-0.24872715	-0.19322995	-0.723837399999999
2286__FKBP2	1.1266965	0.6665043	-0.3006781	0.8842992	0.8075833	0.1974891	-0.3290219	-0.4343677	1.80194675
23464__GCAT	-0.71445185	-0.06330045	-1.07526645	-0.10353795	-0.28048295	-0.31104105	-0.97004975	-0.40160125	-0.74952595
283208__P4HA3	0	0	0	0	0	0	0	0	-1.70001875
30813__VSX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23316__CUX2	-0.66246315	-0.66246315	1.81121065	1.56226565	0.36762085	0.26659495	0.57487815	0.13654905	1.51371355
140901__STK35	0.5038812	0.241549	0.523776	-0.0228608	0.1887243	-0.239947	-0.2577307	0.267034	0.06313685
3273__HRG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84937__ZNRF1	0.14291725	0.23189455	-0.28445775	0.0377662500000002	-0.17718715	-0.67000525	-0.42325575	-0.37632705	-0.95191015
54793__KCTD9	-0.34978145	-0.42852215	0.00451785000000005	0.02361545	-0.13277095	-0.17101965	0.26006585	-0.01068715	0.1523539
10067__SCAMP3	0.29745495	0.46602885	0.11042555	0.78774625	0.08912245	-0.08703105	0.34679025	0.49309025	-0.20756315
1353__COX11	-0.00139234999999993	-0.07214455	0.49695315	-0.27170825	-0.21012665	-0.20451235	-0.11497925	-0.14463575	0.3915485
50__ACO2	0.0782269	0.1876252	0.1557391	0.1194815	-0.0068341999999999	-0.0965739999999999	-0.2668802	-0.2215259	-0.34433335
51002__TPRKB	0.1090161	0.4915486	0.2867786	0.2336051	0.1678292	-0.1065234	0.3692972	-0.8497558	-0.37784155
137682__NDUFAF6	0.0917942500000001	0.17064355	-0.0494996499999998	-0.59887315	-0.44000695	0.0111165500000001	-0.23998985	-0.18299125	0.1933301
2296__FOXC1	3.8255712	3.7796057	3.9941127	3.8658453	2.4229676	2.5503105	3.2019283	3.1835487	5.6498619
29785__CYP2S1	-0.2416652675	-0.2416652675	-0.2416652675	-0.2416652675	-0.2416652675	-0.0529781775	-0.2416652675	-0.2416652675	-0.8190039675
7189__TRAF6	-0.21384025	-0.43508105	-0.44364575	-0.15866545	-0.02263795	0.29782405	-0.10808355	0.20144375	-0.88532465
1027__CDKN1B	-0.4891193	-0.3493316	-0.519158599999999	-0.435205699999999	0.3582914	0.498821	0.3192051	0.3816437	-0.421756
26257__NKX2-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768239__PSAPL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9581__PREPL	-0.257526199999999	-0.1405103	-0.0114605999999995	0.0409485999999995	0.0630715000000005	0.2410977	0.1066922	0.1017458	-0.7255262
54567__DLL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51702__PADI3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7443__VRK1	-0.17525435	-0.19016665	0.0422429499999999	0.32919975	-0.0756816499999999	0.01930835	-0.17094765	-0.38944565	-1.70054525
23358__USP24	-1.07316235	-1.04079535	-0.52622865	-0.85048455	-0.02486875	0.08716755	-0.14689945	-0.11379395	-0.86090485
10988__METAP2	-0.56939025	-0.49831465	-0.22826165	-0.40849365	0.00804095000000005	0.05340735	-0.26929805	-0.36204165	-1.50547035
10452__TOMM40	0.172545	0.6308338	0.3748374	0.5110464	0.0886994	-0.1966762	-0.4664724	-0.4143901	-0.12634605
150372__NFAM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61221397
29956__CERS2	0.4573983	0.3937743	0.3455253	0.7359913	0.0951418999999998	-0.0572327000000001	0.0917313000000002	-0.0333562000000001	1.19737
9686__VGLL4	0.498321	0.5443033	0.086681	0.405818	0.321794	0.313063	0.721605	0.7329926	0.8333162
200150__PLD5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
283248__RCOR2	-2.37502715	-1.87807535	-1.94422795	-1.24788515	-0.05492375	-0.16169045	0.19460745	-0.41320415	-0.126944
54998__AURKAIP1	0.6603246	0.923931600000001	0.751092100000001	1.184929	0.428597600000001	-0.0431203999999994	0.2595846	0.420608900000001	1.5713709
83903__GSG2	0.23330995	0.29927585	-0.40914705	0.46401115	-0.37065095	-0.15304805	0.25362135	0.41910525	-0.9822685
4922__NTS	-3.5192985	-2.8056256	-0.8029354	-0.9701809	-1.0524973	-2.2585741	-2.2309839	-2.3751694	-4.4029404
9794__MAML1	-0.09403435	-0.28029165	-0.12803095	-0.37178665	-0.03544065	-0.14989535	-0.13700965	0.04625115	0.28789845
79917__MAGIX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
163183__SYNE4	0.0	0.0	0.0	0.0	0.86251885	0.72559947	0.37162125	1.6470382	3.4018106
4643__MYO1E	1.3295686	0.9577349	2.2378631	1.8128016	0.8934105	0.7026298	0.825109	0.7948172	0.1132861
10451__VAV3	1.8662019	1.9630433	2.5327959	2.7960199	-0.2419748	0.1201965	0.2754309	-0.625184	-0.308092735
1181__CLCN2	-1.39772845	-1.3501412	-1.34443326	-1.21997482	-0.22429995	-0.25891685	-0.10289845	-0.26748145	-0.9618038
2356__FPGS	0.94376945	0.55831405	0.56878825	0.41597035	0.16246765	-0.29252065	-0.0246559500000001	0.37684625	0.88842525
2257__FGF12	0.03564183	0.029557012	0.0	0.0	0.0	0.0	0.0	0.0	0.5404333
79034__C7orf26	-0.188736	0.1991835	-0.2621354	-0.198715	-0.0229053	-0.1866843	-0.1185345	-0.4835398	0.53404755
4841__NONO	-0.4938055	-0.3918775	-0.2750502	-0.1691605	-0.00965149999999951	-0.0750664999999995	-0.226461000000001	-0.2829352	-0.5008455
2815__GP9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6865__TACR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6442__SGCA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85415__RHPN2	2.6802033	2.2594314	3.3350862	3.168949	1.7458068	2.0210109	1.7461804	2.0510693	0.90459995
51135__IRAK4	-1.10444705	-0.62378065	-0.09459065	0.15073255	0.15399575	0.0217397500000001	0.13476255	0.37395575	-0.42512389
10663__CXCR6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5888__RAD51	-0.54061655	-0.58256695	-0.12779295	0.02434095	-0.0800621500000001	-0.33332265	-0.62806865	-0.28958785	-0.02853295
3927__LASP1	0.4860248	0.5495376	0.3205174	0.2793917	0.1547493	-0.1059176	0.122703	-0.253096	-0.09877145
151651__EFHB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
152185__SPICE1	-0.7625939	-1.1107144	-0.8283282	-0.7888765	0.2052784	0.2525754	0.1960858	0.255378	-1.14096255
9238__TBRG4	-0.194302600000001	0.0833190999999995	-0.0924685000000006	0.3183553	-0.0420094000000005	0.0918075999999995	0.201291	0.172620299999999	-0.0522219000000005
84171__LOXL4	2.47081098	2.69007218	-0.65074172	-0.65074172	0.80521308	0.63137938	-0.10739032	0.57453678	0.74843988
10105__PPIF	-0.232061	-0.2059457	0.160131	0.2189615	-0.0927002	-0.1930144	-0.150051	-0.4451497	-1.0370222
148581__UBE2U	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
91464__ISX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4935__GPR143	-0.13984635	0.29565345	0.88771415	0.84376015	1.01997455	1.00702645	1.53164025	-0.50773822	1.56031985
10915__TCERG1	-1.1709991	-1.4248109	-0.9758592	-1.1590429	-0.0231705000000001	0.1468225	-0.2536155	0.0581421	-0.827687350000001
122525__C14orf28	-0.94204888	-0.872950065	-0.58878371	-0.78894361	0.41777612	0.67659502	0.19796342	0.47735202	-1.869435278
283254__HARBI1	-0.3111906	0.312463	0.9405009	0.26040805	0.7007177	0.3810435	-0.3111906	0.7193486	0.0210211499999999
2160__F11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90050__FAM181A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3201__HOXA4	-1.84265766	-1.7605667	-0.5501402	-1.1136239	0.5912204	0.8127947	0.8894527	1.0234376	1.8657038
9122__SLC16A4	-0.688405	0.1434447	-0.851712	-0.286643	0.3124346	0.1311651	-1.4159687	0.1674911	-0.7257838595
10383__TUBB4B	0.3931291	0.5582851	0.319176399999999	0.6750185	-0.0768634999999999	-0.0650164999999999	0.2863221	0.3822138	0.2632336
23641__LDOC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
117144__CATSPER1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9908__G3BP2	0.419342750000001	0.293718550000001	0.57349275	0.387036250000001	0.0173672500000006	0.106681250000001	0.352575550000001	0.157273950000001	-0.400867749999999
5788__PTPRC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8330326
1153__CIRBP	0.1742369	-0.2542085	0.140659	-0.1708702	0.0672085	0.0186885000000001	-0.175319	0.0271699000000001	0.36811275
8433__UTF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011081172	0.070677675
54813__KLHL28	-0.0650272000000001	0.00144129999999992	0.1717902	-0.5128929	0.1677881	0.1951476	0.3415316	0.3670864	0.3059984
266743__NPAS4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43717614
922__CD5L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
121599__SPIC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
309__ANXA6	-0.28809765	-0.14282865	-1.29694365	-1.03591895	-0.52773665	-0.90887565	-0.53260395	-0.85878395	-1.71800285
51400__PPME1	-0.18696015	0.21116415	0.01501215	0.05759315	0.13820215	0.36385115	0.22718315	0.54266615	-0.87056555
55870__ASH1L	0.036627300000001	-0.070091399999999	-0.202836699999999	-0.5041482	-0.1249954	-0.104989699999999	-0.2843343	0.0275978	-0.17021115
57835__SLC4A5	-1.27985655	-1.06687147	-1.243845808	-1.27985655	0.26609635	0.62533595	-0.18912115	0.20386795	-0.65810322
5349__FXYD3	0	0	0	0	0	0	0	0	0.21390065
4702__NDUFA8	0.3904581	0.857151999999999	0.238315400000001	0.921585400000001	-0.3462536	-0.3346316	-0.177176	-0.4518633	-1.2370938
56990__CDC42SE2	0.2649312	0.2078592	0.9701475	0.662873200000001	0.0101665	0.0823951999999999	0.2579432	0.1538612	0.1620829
7291__TWIST1	-2.9365315	-3.1252305	-4.8044668	-4.4069979	-1.4846608	-2.2637195	-3.3216991	-2.7615683	-4.5033571
4009__LMX1A	-0.205959163	-0.205959163	-0.205959163	-0.205959163	-0.138331803	-0.205959163	-0.205959163	-0.205959163	-0.205959163
8242__KDM5C	-0.03468335	-0.11960905	-0.35744435	-0.48253705	0.13531665	0.09135705	0.06136465	0.22215165	0.0747126
503542__SPRN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.412366
5531__PPP4C	0.49034405	0.734511849999999	0.586440349999999	0.68727435	-0.05543085	-0.14846665	0.20910315	-0.28770595	0.59316055
57732__ZFYVE28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55713__ZNF334	-2.4270543	-2.32064965	-1.655059	-1.513518	0.0771036	0.2875998	-0.3534768	0.0484820000000001	0.63066115
81629__TSSK3	-2.02064695	-2.02064695	-1.37971255	-2.02064695	0.21253305	0.0546754500000004	0.24189205	0.52361705	0.98314465
11165__NUDT3	0.217260850000001	0.172729850000001	-0.139882849999999	-0.154277149999999	-3.05161495	-4.14122838	-0.33961295	-0.19972965	-0.8920798
5341__PLEK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1543856
10827__FAM114A2	0.37458985	0.47917235	0.45543085	0.39526525	-0.51875865	-0.37165945	-0.30529005	-0.57208315	-1.1685017
129607__CMPK2	0.2319231	0.0	0.0	0.40456355	0.0	0.0	0.5878372	0.0	0.46065617
4482__MSRA	1.381144345	1.155396845	0.401228745	1.181815945	0.108549385	-0.169335405	0.599555045	-0.0543889849999999	0.454148845
1794__DOCK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4171282
728597__DCDC2C	0	0	0	0	0	0	0	0	2.4716581
4684__NCAM1	1.2332353	0.8190984	1.3617544	0.9488947	0.1583819	-0.2266563	0.1425311	-0.0592981000000001	2.22252
83460__EMC6	0	0	0	0	0	0	0	0	-0.32486355
10256__CNKSR1	-0.06528778	-0.06528778	0.05089688	-0.06528778	0.43077238	0.48761512	-0.058899375	0.93711762	0.85409502
